instrument,alpha,alpha2,key,text_en,text_zh,label,label_zh,IPIP_item_number
VIA,0.72,,-1,Am hard to understand.,我很難被理解。,Honesty/Integrity/Authenticity,誠實/正直/真實性,"H686, V235"
VIA,0.7,,1,Am humble about the good things that have happened to me.,我對發生在我身上的好事保持謙虛。,Modesty/Humility,謙虛/謙遜,V31
VIA,0.77,,1,Am in awe of simple things in life that others might take for granted.,我對他人可能視為理所當然的簡單事物感到敬畏。,Aesthetic Appreciation/Artistic Interests,美學欣賞/藝術興趣,V278
VIA,0.78,,1,Am never bored.,我從不感到無聊。,Curiosity,好奇心,V37
VIA,0.72,,1,Am never too busy to help a friend.,我從不會因太忙而無法幫助朋友。,Kindness/Generosity,善良/慷慨,V24
VIA,0.78,,-1,Am not all that curious about the world.,我對世界不是那麼好奇。,Curiosity,好奇心,V115
VIA,0.73,,-1,Am not confident that my way of doing things will work out for the best.,我不確信我的做事方式會有好結果。,Hope/Optimism,希望/樂觀,V281
VIA,0.85,,-1,Am not considered to have new and different ideas.,我不被認為有新穎和不同的想法。,Creativity/Originality,創造力/原創性,V189
VIA,0.84,,-1,Am not fun to be with.,我和我在一起不好玩。,Humor/Playfulness,幽默/玩樂性,V76
VIA,0.75,,-1,Am not good at figuring out what really matters.,我不擅長找出真正重要的事情。,Wisdom/Perspective,智慧/洞察力,V192
VIA,0.78,,-1,Am not good at planning group activities.,我不擅長計劃團體活動。,Leadership,領導力,V135
VIA,0.78,,-1,Am not good at taking charge of a group.,我不擅長掌控團體。,Leadership,領導力,V105
VIA,0.78,,-1,Am not good at working with a group.,我不擅長與團體合作。,Teamwork/Citizenship,團隊合作/公民意識,V16
VIA,0.84,,-1,Am not known for my sense of humor.,我不以幽默感聞名。,Humor/Playfulness,幽默/玩樂性,V45
VIA,0.75,,-1,Am not very good at getting things done.,我不太擅長完成事情。,Self-control/Self-regulation,自我控制/自我調節,V64
VIA,0.72,,-1,Am only kind to others if they have been kind to me.,我只在他人對我好時才對他人好。,Kindness/Generosity,善良/慷慨,
VIA,0.7,,1,Am proud that I am an ordinary person.,我為自己是個普通人感到驕傲。,Modesty/Humility,謙虛/謙遜,V179
VIA,0.77,,0,Am rarely aware of the natural beauty in the environment.,我很少注意到環境中的自然美。,Aesthetic Appreciation/Artistic Interests,美學欣賞/藝術興趣,V208
VIA,0.75,,-1,Am rarely consulted for advice by others.,我很少被他人徵詢建議。,Wisdom/Perspective,智慧/洞察力,V262
VIA,0.76,,0,Am taken advantage of by others.,我被他人利用。,Social/Personal/Emotional Intelligence,社交/個人/情緒智能,V336
VIA,0.7,,1,Am the most important person in someone else's life.,我是別人生命中最重要的人。,Capacity for Love,愛的能力,
VIA,0.77,,1,Am thrilled when I learn something new.,當我學到新東西時我感到興奮。,Love of Learning,學習熱愛,V75
VIA,0.72,,0,Am told by friends that they do not really know who I am.,朋友告訴我他們並不真正了解我是誰。,Honesty/Integrity/Authenticity,誠實/正直/真實性,V34
VIA,0.78,,1,Am told that I am a strong but fair leader.,我被告知我是個強大但公正的領導者。,Leadership,領導力,V239
VIA,0.72,,0,Am told that I am down to earth.,我被告知我很務實。,Honesty/Integrity/Authenticity,誠實/正直/真實性,V301
VIA,0.72,,1,Am true to my own values.,我忠於自己的價值觀。,Honesty/Integrity/Authenticity,誠實/正直/真實性,V196
VIA,0.72,,1,Am trusted to keep secrets.,我被信任能保守秘密。,Honesty/Integrity/Authenticity,誠實/正直/真實性,V10
VIA,0.76,,0,Am unwilling to accept apologies.,我不願意接受道歉。,Forgiveness/Mercy,寬恕/仁慈,V220
VIA,0.8,,1,Am valued by my friends for my good judgment.,朋友珍視我的良好判斷力。,Judgment/Open-mindedness,判斷/開放心態,V333
VIA,0.8,,1,Am valued by others for my objectivity.,我因客觀而被他人珍視。,Judgment/Open-mindedness,判斷/開放心態,V154
VIA,0.76,,0,Am very aware of my surroundings.,我非常了解周圍的環境。,Social/Personal/Emotional Intelligence,社交/個人/情緒智能,V7
VIA,0.91,,1,Am who I am because of my faith.,我之所以成為我是因為我的信仰。,Spirituality/Religiousness,靈性/宗教性,V210
VIA,0.7,,1,Am willing to take risks to establish a relationship.,我願意冒險建立關係。,Capacity for Love,愛的能力,V17
VIA,0.77,,1,Appreciate all forms of art.,我欣賞所有形式的藝術。,Aesthetic Appreciation/Artistic Interests,美學欣賞/藝術興趣,V243
VIA,0.73,,1,Avoid activities that are physically dangerous.,我避免身體上危險的活動。,Prudence,審慎,V172
VIA,0.75,,-1,Avoid dealing with awkward situations.,我避免處理尷尬的情況。,Bravery/Courage/Valor,勇敢/勇氣/英勇,
VIA,0.75,,-1,Avoid dealing with uncomfortable emotions.,我避免處理不舒服的情緒。,Bravery/Courage/Valor,勇敢/勇氣/英勇,V29
VIA,0.78,,1,Awaken with a sense of excitement about the day's possibilities.,我帶著對一天可能性的興奮醒來。,Vitality/Enthusiasm/Zest,活力/熱情/熱忱,V326
VIA,0.73,,-1,Behave in unusual and strange ways.,我以不尋常和奇怪的方式行事。,Prudence,審慎,V103
VIA,0.91,,1,Believe in a universal power or God.,我相信普世力量或上帝。,Spirituality/Religiousness,靈性/宗教性,V39
VIA,0.73,,1,Believe it is always better to be safe than sorry.,我相信安全總是比遺憾好。,Prudence,審慎,V62
VIA,0.91,,1,Believe that each person has a purpose in life.,我相信每個人在生活中都有目的。,Spirituality/Religiousness,靈性/宗教性,V280
VIA,0.7,,1,Believe that everyone should have a say.,我相信每個人都應該有發言權。,Equity/Fairness,公平/公正,V307
VIA,0.7,,1,Believe that everyone's rights are equally important.,我相信每個人的權利都同等重要。,Equity/Fairness,公平/公正,V120
VIA,0.72,,1,Believe that honesty is the basis for trust.,我相信誠實是信任的基礎。,Honesty/Integrity/Authenticity,誠實/正直/真實性,V86
VIA,0.76,,1,Believe that it is best to forgive and forget.,我相信最好是原諒和忘記。,Forgiveness/Mercy,寬恕/仁慈,V193
VIA,0.78,,0,Believe that leaders should let everyone have a say in what the group does.,我相信領導者應該讓每個人對團體所做的事有發言權。,Leadership,領導力,V283
VIA,0.84,,0,Believe that life is more of a playground than a battlefield.,我相信生活更像遊樂場而不是戰場。,Humor/Playfulness,幽默/玩樂性,V323
VIA,0.7,,1,Believe that others are drawn to me because I am humble.,我相信他人被我吸引是因為我很謙虛。,Modesty/Humility,謙虛/謙遜,V42
VIA,0.78,,0,Believe that our human nature brings us together to work for common goals.,我相信我們的人性讓我們團結起來為共同目標而努力。,Leadership,領導力,V204
VIA,0.75,,1,Call for action while others talk.,當他人討論時我呼籲行動。,Bravery/Courage/Valor,勇敢/勇氣/英勇,V160
VIA,0.72,,1,Call my friends when they are sick.,我會在朋友生病時打電話給他們。,Kindness/Generosity,善良/慷慨,V272
VIA,0.75,,1,Can always say enough is enough.,我總能說夠了就是夠了。,Self-control/Self-regulation,自我控制/自我調節,
VIA,0.72,,1,Can be trusted to keep my promises.,我能被信任遵守承諾。,Honesty/Integrity/Authenticity,誠實/正直/真實性,V163
VIA,0.77,,1,Can become tearful thinking of the goodness of others.,想到他人的善良時我會流淚。,Aesthetic Appreciation/Artistic Interests,美學欣賞/藝術興趣,V60
VIA,0.73,,0,Can clearly picture in my mind what I want to happen in my future.,我能在腦海中清楚地想像我未來想發生的事。,Hope/Optimism,希望/樂觀,V142
VIA,0.75,,0,Can control my emotions.,我能控制自己的情緒。,Self-control/Self-regulation,自我控制/自我調節,V137
VIA,0.7,,1,Can express love to someone else.,我能向別人表達愛。,Capacity for Love,愛的能力,V234
VIA,0.75,,1,Can face my fears.,我能面對自己的恐懼。,Bravery/Courage/Valor,勇敢/勇氣/英勇,V228
VIA,0.78,,1,Can find something of interest in any situation.,我能在任何情況下找到有趣的事物。,Curiosity,好奇心,V268
VIA,0.73,,1,Can find the positive in what seems negative to others.,我能在他人看來消極的事物中找到積極的一面。,Hope/Optimism,希望/樂觀,V65
VIA,0.78,,1,Can hardly wait to see what life has in store for me in the years ahead.,我迫不及待想看看未來幾年生活會為我帶來什麼。,Vitality/Enthusiasm/Zest,活力/熱情/熱忱,V286
VIA,0.75,,1,Can stay on a diet.,我能堅持節食。,Self-control/Self-regulation,自我控制/自我調節,V219
VIA,0.75,,-1,Can't resist eating candy or cookies if they are around.,如果糖果或餅乾在身邊，我無法抗拒吃它們。,Self-control/Self-regulation,自我控制/自我調節,V59
VIA,0.78,,1,Can't wait to get started on a project.,我迫不及待想開始一個項目。,Vitality/Enthusiasm/Zest,活力/熱情/熱忱,
VIA,0.73,,1,Cannot imagine lying or cheating.,我無法想像說謊或作弊。,Prudence,審慎,V18
VIA,0.85,,1,Come up with new ways to do things.,我想出新的做事方法。,Creativity/Originality,創造力/原創性,V155
VIA,0.75,,1,Consider myself to be a wise person.,我認為自己是個有智慧的人。,Wisdom/Perspective,智慧/洞察力,V288
VIA,0.77,,1,Consult the library or the Internet immediately if I want to know something.,如果我想知道某事，我會立即查閱圖書館或網路。,Love of Learning,學習熱愛,V256
VIA,0.7,,0,"Could never stop loving my family and close friends, no matter what they did.",無論家人和親密朋友做了什麼，我都無法停止愛他們。,Capacity for Love,愛的能力,V166
VIA,0.77,,1,Crave the experience of great art.,我渴望體驗偉大的藝術。,Aesthetic Appreciation/Artistic Interests,美學欣賞/藝術興趣,V316
VIA,0.75,,-1,Do my tasks only just before they need to be done.,我只在任務需要完成之前才做任務。,Self-control/Self-regulation,自我控制/自我調節,V275
VIA,0.91,,-1,Do not believe in a universal power or a God.,我不相信普世力量或上帝。,Spirituality/Religiousness,靈性/宗教性,V282
VIA,0.7,,-1,Do not easily share my feelings with others.,我不容易與他人分享我的感受。,Capacity for Love,愛的能力,V13
VIA,0.75,,-1,Do not exercise on a regular basis.,我不定期運動。,Self-control/Self-regulation,自我控制/自我調節,V9
VIA,0.76,,-1,Do not give anyone a second chance to hurt me.,我不會給任何人第二次傷害我的機會。,Forgiveness/Mercy,寬恕/仁慈,V297
VIA,0.84,,-1,Do not go out of my way to make others smile or laugh.,我不會特意讓他人微笑或大笑。,Humor/Playfulness,幽默/玩樂性,V285
VIA,0.77,,-1,Do not like to visit museums.,我不喜歡參觀博物館。,Love of Learning,學習熱愛,V186
VIA,0.91,,-1,Do not practice any religion.,我不實踐任何宗教。,Spirituality/Religiousness,靈性/宗教性,V66
VIA,0.79,,-1,Do not see the need to acknowledge others who are good to me.,我認為沒有必要承認對我好的人。,Gratitude,感恩,V213
VIA,0.75,,-1,Do not stand up for my beliefs.,我不會為自己的信念挺身而出。,Bravery/Courage/Valor,勇敢/勇氣/英勇,V53
VIA,0.81,,-1,Do not tend to stick with what I decide to do.,我不傾向於堅持我決定做的事。,Industriousness/Perseverance/Persistence,勤勉/堅持/毅力,V313
VIA,0.7,,1,Don't act is if I'm a special person.,我不表現得好像自己是個特別的人。,Modesty/Humility,謙虛/謙遜,V110
VIA,0.78,,1,Don't approach things halfheartedly.,我不會半途而廢地處理事情。,Vitality/Enthusiasm/Zest,活力/熱情/熱忱,V133
VIA,0.7,,1,Don't brag about my accomplishments.,我不會吹噓自己的成就。,Modesty/Humility,謙虛/謙遜,V145
VIA,0.7,,1,Don't call attention to myself.,我不會引起他人注意我。,Modesty/Humility,謙虛/謙遜,V249
VIA,0.81,,-1,Don't finish what I start.,我不會完成我開始的事。,Industriousness/Perseverance/Persistence,勤勉/堅持/毅力,V49
VIA,0.81,,1,Don't get sidetracked when I work.,工作時我不會分心。,Industriousness/Perseverance/Persistence,勤勉/堅持/毅力,V261
VIA,0.78,,-1,Don't have much energy.,我沒有太多精力。,Vitality/Enthusiasm/Zest,活力/熱情/熱忱,V211
VIA,0.75,,1,Don't hesitate to express an unpopular opinion.,我不會猶豫表達不受歡迎的意見。,Bravery/Courage/Valor,勇敢/勇氣/英勇,V82
VIA,0.76,,-1,Don't know how to handle myself in a new social situation.,我不知道如何在新的社交情況中處理自己。,Social/Personal/Emotional Intelligence,社交/個人/情緒智能,V43
VIA,0.77,,-1,Don't like to learn new things.,我不喜歡學習新事物。,Love of Learning,學習熱愛,V38
VIA,0.79,,0,Don't make a big deal about gifts that I receive.,我不會對收到的禮物大驚小怪。,Gratitude,感恩,V152
VIA,0.78,,1,Don't miss group meetings or team practices.,我不會錯過團體會議或團隊練習。,Teamwork/Citizenship,團隊合作/公民意識,V27
VIA,0.85,,-1,Don't pride myself on being original.,我不以原創性為傲。,Creativity/Originality,創造力/原創性,V122
VIA,0.81,,1,Don't quit a task before it is finished.,我不會在任務完成前放棄。,Industriousness/Perseverance/Persistence,勤勉/堅持/毅力,V12
VIA,0.77,,-1,Don't read nonfiction books for fun.,我不會為了樂趣而閱讀非小說書籍。,Love of Learning,學習熱愛,V332
VIA,0.75,,-1,Don't speak my mind freely when there might be negative results.,當可能有負面結果時，我不會自由地表達自己的想法。,Bravery/Courage/Valor,勇敢/勇氣/英勇,V130
VIA,0.78,,0,Don't talk badly to outsiders about my own group.,我不會對局外人說自己團體的壞話。,Teamwork/Citizenship,團隊合作/公民意識,V167
VIA,0.8,,-1,Don't tend to think things through critically.,我不傾向於批判性地思考事物。,Judgment/Open-mindedness,判斷/開放心態,V118
VIA,0.8,,-1,Don't think about different possibilities when making decisions.,做決定時我不會考慮不同的可能性。,Judgment/Open-mindedness,判斷/開放心態,V25
VIA,0.8,,0,Don't think about more possibilities than the one I like first.,我不會考慮比我首先喜歡的可能性更多的可能性。,Judgment/Open-mindedness,判斷/開放心態,V168
VIA,0.78,,-1,Don't think it's important to socialize with others.,我認為與他人社交不重要。,Teamwork/Citizenship,團隊合作/公民意識,V299
VIA,0.76,,1,Don't try to get even.,我不會試圖報復。,Forgiveness/Mercy,寬恕/仁慈,V253
VIA,0.78,,-1,Dread getting up in the morning.,我害怕早上起床。,Vitality/Enthusiasm/Zest,活力/熱情/熱忱,V78
VIA,0.78,,1,Enjoy being part of a group.,我喜歡成為團體的一員。,Teamwork/Citizenship,團隊合作/公民意識,"H2016, V58"
VIA,0.73,,-1,Expect the worst.,我預期最壞的情況。,Hope/Optimism,希望/樂觀,V36
VIA,0.77,,1,Experience deep emotions when I see beautiful things.,當我看到美麗的事物時，我會體驗到深刻的情感。,Aesthetic Appreciation/Artistic Interests,美學欣賞/藝術興趣,V102
VIA,0.79,,1,Express my thanks to those who care about me.,我向關心我的人表達感謝。,Gratitude,感恩,
VIA,0.77,,-1,Fail to notice beauty until others comment on it.,我沒有注意到美，直到他人評論它。,Aesthetic Appreciation/Artistic Interests,美學欣賞/藝術興趣,
VIA,0.79,,1,Feel a profound sense of appreciation every day.,我每天都感受到深刻的感激。,Gratitude,感恩,V315
VIA,0.78,,1,Feel I must respect the decisions made by my group.,我覺得我必須尊重團體做出的決定。,Teamwork/Citizenship,團隊合作/公民意識,V306
VIA,0.7,,-1,Feel isolated from other people.,我覺得與其他人隔離。,Capacity for Love,愛的能力,V199
VIA,0.77,,1,Feel it's important to live in a world of beauty.,我覺得生活在一個美麗的世界很重要。,Aesthetic Appreciation/Artistic Interests,美學欣賞/藝術興趣,V52
VIA,0.7,,0,Feel like a loser if I compromise.,如果我妥協，我覺得自己像個失敗者。,Equity/Fairness,公平/公正,V77
VIA,0.72,,-1,Feel like an imposter.,我覺得自己像個騙子。,Honesty/Integrity/Authenticity,誠實/正直/真實性,V238
VIA,0.79,,1,Feel thankful for what I have received in life.,我對生活中收到的一切心存感激。,Gratitude,感恩,V245
