instrument,alpha,key,text,label
TCI,0.78,1,我能控制自己的渴望。,衝動控制
TCI,0.77,1,我害怕很多事情。,自我效能
TCI,0.78,1,我總是在行動中。,勤勉/堅持/毅力
TCI,0.72,-1,我會因他人的錯誤而煩躁。,容忍
TCI,0.86,1,我對新遭遇感到擔憂。,社交不適
TCI,0.86,-1,我在陌生情況下感到自在。,社交不適
TCI,0.83,-1,我容易感到沮喪。,機智
TCI,0.83,-1,我容易受到威脅。,機智
TCI,0.8,1,我容易被感動而流淚。,多愁善感
TCI,0.72,-1,我對讓人看到我的家感到尷尬。,滿意度
TCI,0.78,1,我對工作要求嚴格。,勤勉/堅持/毅力
TCI,0.72,1,我傾向於原諒他人。,同情
TCI,0.8,-1,我對他人的感受漠不關心。,多愁善感
TCI,0.74,1,我有時會莫名其妙地快樂。,浪漫主義
TCI,0.73,1,我對商店店員很好。,信任
TCI,0.86,-1,我不會被困難的社交情況所困擾。,社交不適
TCI,0.72,-1,我對任何事都不感興趣。,滿意度
TCI,0.78,-1,我對抽象概念不感興趣。,想像力
TCI,0.65,-1,我對他人的問題不感興趣。,女性特質
TCI,0.71,-1,我不確定我的生活方向。,希望/樂觀
TCI,0.77,1,我經常情緒低落。,自我效能
TCI,0.86,1,我經常心情不好。,神經質
TCI,0.86,1,我對自己的感受很坦誠。,自我揭露
TCI,0.8,1,我對變化持開放態度。,尋求變化
TCI,0.69,-1,我是為了自己的個人利益。,自我接納
TCI,0.74,1,我對參與的任何事都充滿熱情。,浪漫主義
TCI,0.74,1,我對事業充滿熱情。,浪漫主義
TCI,0.69,-1,我專注於自己。,自我接納
TCI,0.72,-1,我很快就對他人下判斷。,容忍
TCI,0.86,1,我在陌生人面前很安靜。,社交不適
TCI,0.78,1,我準備好為事業而戰。,勤勉/堅持/毅力
TCI,0.71,-1,我順從命運。,希望/樂觀
TCI,0.78,1,我避免危險情況。,避免傷害
TCI,0.77,1,我被事件壓倒。,自我效能
TCI,0.71,1,我相信傳統的重要性。,保守主義
TCI,0.71,1,我相信孩子需要嚴格的愛。,保守主義
TCI,0.67,-1,我只相信自己。,順從/依賴/需要認可
TCI,0.72,1,我相信他人有善意。,容忍
TCI,0.66,-1,我相信目的可以證明手段正當。,道德性
TCI,0.71,1,我相信有普世真理。,保守主義
TCI,0.71,-1,我相信沒有絕對的對錯。,保守主義
TCI,0.72,1,我相信大多數問題都有很多面向。,容忍
TCI,0.86,-1,我壓抑自己的感受。,自我揭露
TCI,0.8,1,我違反規則。,叛逆性
TCI,0.72,1,我能接受他人很多事。,容忍
TCI,0.83,1,我能處理複雜的問題。,機智
TCI,0.77,-1,我能同時管理很多事情。,自我效能
TCI,0.75,1,我能執行各種各樣的任務。,能力
TCI,0.77,-1,我能應對任何事。,自我效能
TCI,0.73,-1,我不會為他人的需求煩惱。,信任
TCI,0.83,-1,我無法下定決心。,機智
TCI,0.66,1,我關心正義。,道德性
TCI,0.78,1,我執行我的計劃。,衝動控制
TCI,0.8,1,我作弊以求進步。,叛逆性
TCI,0.83,1,我成功完成任務。,機智
TCI,0.8,-1,我不喜歡變化。,尋求變化
TCI,0.71,-1,我不喜歡有好萊塢式快樂結局的電影。,保守主義
TCI,0.73,-1,我無視他人的意見。,信任
TCI,0.78,-1,我做危險的事情。,避免傷害
TCI,0.78,-1,我只做足夠的工作。,勤勉/堅持/毅力
TCI,0.78,1,我做得比預期的更多。,勤勉/堅持/毅力
TCI,0.74,-1,我不喜歡詩歌。,浪漫主義
TCI,0.66,-1,我做與要求相反的事。,道德性
TCI,0.78,-1,我做了後悔的事。,衝動控制
TCI,0.72,-1,我會報復性地做事。,同情
TCI,0.67,1,我做他人希望我做的事。,順從/依賴/需要認可
TCI,0.8,-1,我沒有柔軟的一面。,多愁善感
TCI,0.78,-1,我不知道為什麼我做某些事。,衝動控制
TCI,0.75,-1,我不把注意力放在手頭的任務上。,能力
TCI,0.75,-1,我不會把事情做完。,能力
TCI,0.86,-1,我話不多。,自我揭露
TCI,0.78,1,我容易抵抗誘惑。,衝動控制
TCI,0.78,-1,我喜歡魯莽行為。,避免傷害
TCI,0.84,1,我喜歡讓人們聚在一起。,友善
TCI,0.8,1,我喜歡粗俗的笑話。,叛逆性
TCI,0.74,1,我喜歡審視自己和我的生活。,浪漫主義
TCI,0.8,1,我喜歡聽到新想法。,尋求變化
TCI,0.78,1,我以極度的強度感受情緒。,想像力
TCI,0.74,1,我表達出童真的喜悅。,浪漫主義
TCI,0.83,1,我直接面對問題。,機智
TCI,0.72,-1,我覺得被他人攻擊。,滿意度
TCI,0.86,-1,我與人相處感到自在。,社交不適
TCI,0.73,-1,我很少關心他人。,信任
TCI,0.72,-1,我覺得人生受到虧待。,滿意度
TCI,0.65,1,我同情那些比我更不幸的人。,女性特質
TCI,0.77,1,我覺得自己無法處理事情。,自我效能
TCI,0.72,-1,我覺得人們很難理解。,滿意度
TCI,0.75,1,我能應對任何任務。,能力
TCI,0.86,1,我發現很難接近他人。,社交不適
TCI,0.85,-1,我發現很難開始工作。,主動性
TCI,0.72,-1,我發現很難原諒他人。,同情
TCI,0.85,1,我快速完成任務。,主動性
TCI,0.67,1,我遵循指示。,順從/依賴/需要認可
TCI,0.67,1,我服從命令。,順從/依賴/需要認可
TCI,0.78,1,我貫徹我的計劃。,衝動控制
TCI,0.83,1,我能清晰地表達想法。,機智
TCI,0.72,-1,我容易生氣。,同情
TCI,0.72,-1,我會報復他人。,同情
TCI,0.85,1,我馬上完成家務。,主動性
TCI,0.72,-1,我會報復他人。,同情
TCI,0.72,-1,我容易感到煩躁。,容忍
TCI,0.78,1,我迷失在夢中。,想像力
TCI,0.78,1,我太投入事情以至於忘記時間。,想像力
TCI,0.85,1,我快速完成事情。,主動性
TCI,0.85,1,我立即開始工作。,主動性
TCI,0.67,-1,我不會向任何人讓步。,順從/依賴/需要認可
TCI,0.75,-1,我容易放棄。,能力
TCI,0.78,-1,我習慣性地錯失機會。,衝動控制
TCI,0.67,1,我討厭看起來咄咄逼人。,順從/依賴/需要認可
TCI,0.79,1,我對每個人都有好話說。,同理心
TCI,0.8,1,我有顆柔軟的心。,多愁善感
TCI,0.72,-1,我對細節有敏銳的觀察。,魯莽
TCI,0.84,-1,我難以表達自己的感受。,友善
TCI,0.85,-1,我難以開始任務。,主動性
TCI,0.86,-1,我沒什麼話可說。,自我揭露
TCI,0.72,-1,我會記仇。,同情
TCI,0.72,-1,我會調查所有可能性。,魯莽
TCI,0.72,1,我不假思索就投入事情。,魯莽
TCI,0.71,1,我不斷改進自己。,希望/樂觀
TCI,0.72,1,我知道如何享受自己。,滿意度
TCI,0.8,1,我知道如何規避規則。,叛逆性
TCI,0.78,-1,我不知道界限。,避免傷害
TCI,0.71,1,我知道自己想要什麼。,希望/樂觀
TCI,0.72,-1,我對他人發號施令。,容忍
TCI,0.72,-1,我讓自己被利用。,滿意度
TCI,0.78,-1,我放縱自己。,避免傷害
TCI,0.71,-1,我讓他人決定我的選擇。,希望/樂觀
TCI,0.72,1,我喜歡憑一時衝動行事。,魯莽
TCI,0.73,1,我喜歡為他人服務。,信任
TCI,0.8,1,我喜歡開始新事物。,尋求變化
TCI,0.72,-1,我喜歡在行動前先思考。,魯莽
TCI,0.75,1,我喜歡解決複雜的問題。,能力
TCI,0.8,1,我喜歡參觀新地方。,尋求變化
TCI,0.65,1,我喜歡觀看花式滑冰。,女性特質
TCI,0.66,1,我聽從良心。,道德性
TCI,0.69,-1,我輕視任何弱點。,自我接納
TCI,0.72,-1,我輕視他人。,同情
TCI,0.65,1,我喜愛孩子。,女性特質
TCI,0.65,1,我喜愛兒童電影。,女性特質
TCI,0.74,1,我喜愛花朵。,浪漫主義
TCI,0.71,1,我熱愛生活。,希望/樂觀
TCI,0.8,1,我喜愛想出新的做事方法。,尋求變化
TCI,0.78,-1,我把事情搞砸。,衝動控制
TCI,0.79,1,我讓人們感到受歡迎。,同理心
TCI,0.72,1,我做出魯莽的決定。,魯莽
TCI,0.66,-1,我濫用權力。,道德性
TCI,0.85,-1,我需要推動才能開始。,主動性
TCI,0.77,1,我需要安慰。,自我效能
TCI,0.85,-1,我從不濫用信用。,鋪張
TCI,0.71,1,我永不放棄希望。,希望/樂觀
TCI,0.78,1,我永不放棄。,成就追求
TCI,0.85,-1,我花的錢從不超過我的負擔能力。,鋪張
TCI,0.73,-1,我會阻撓他人的計劃。,信任
TCI,0.86,1,我經常在他人身邊感到不自在。,社交不適
TCI,0.86,1,我只在朋友身邊感到自在。,社交不適
TCI,0.85,1,我過度使用信用。,鋪張
TCI,0.83,-1,我容易驚慌。,機智
TCI,0.85,1,我全心全意投入任務。,主動性
TCI,0.80,-1,我更喜歡堅持我知道的事物。,尋求變化
TCI,0.73,-1,我假裝關心他人。,信任
TCI,0.85,-1,我會拖延不愉快的任務。,主動性
TCI,0.67,-1,我快速識別可能性。,順從/依賴/需要認可
TCI,0.65,1,我散發喜悅。,女性特質
TCI,0.74,-1,我很少尋找事物更深層的意義。,浪漫主義
TCI,0.78,1,我很少過度放縱。,衝動控制
TCI,0.77,-1,我輕易克服挫折。,自我效能
TCI,0.79,1,我會讓他人安心。,同理心
TCI,0.72,-1,我在行動前會反思。,魯莽
TCI,0.8,1,我抗拒權威。,叛逆性
TCI,0.8,-1,我尊重權威。,叛逆性
TCI,0.72,1,我尊重他人。,容忍
TCI,0.69,1,我尊重他人的意見。,自我接納
TCI,0.66,1,當收銀員犯錯時，我會退回多餘的零錢。,道德性
TCI,0.86,-1,我很少透露自己的事。,自我揭露
TCI,0.72,1,我倉促行事。,魯莽
TCI,0.71,1,我為他人犧牲自己。,保守主義
TCI,0.86,-1,我說話不多。,自我揭露
TCI,0.74,1,我看到他人可能注意不到的事物之美。,浪漫主義
TCI,0.72,-1,我認為事件是不可避免的。,滿意度
TCI,0.69,-1,我把他人視為競爭對手。,自我接納
TCI,0.78,-1,我尋求危險。,避免傷害
TCI,0.69,-1,我尋求地位。,自我接納
TCI,0.78,1,我為自己和他人設定高標準。,勤勉/堅持/毅力
TCI,0.86,1,我表現出我的感受。,自我揭露
TCI,0.85,1,我花的錢超過我有的。,鋪張
TCI,0.66,1,我為自己的行為負責。,道德性
TCI,0.85,1,我馬上開始工作。,主動性
TCI,0.8,-1,我遵守規則。,叛逆性
TCI,0.72,-1,我懷疑他人有隱藏動機。,滿意度
TCI,0.78,1,我會掌控事情。,成就追求
TCI,0.72,-1,我採取預防措施。,魯莽
TCI,0.78,-1,我冒險。,避免傷害
TCI,0.69,1,我順其自然。,自我接納
TCI,0.79,1,我會為他人騰出時間。,同理心
TCI,0.86,1,我談論我的擔憂。,自我揭露
TCI,0.86,-1,我在派對上和很多不同的人交談。,社交不適
TCI,0.72,-1,我在做某事前會三思。,魯莽
TCI,0.65,-1,我盡量不去想貧困的人。,女性特質
TCI,0.8,-1,我試圖遵守規則。,叛逆性
TCI,0.66,-1,我試圖欺騙他人。,道德性
TCI,0.72,1,我試圖原諒和忘記。,同情
TCI,0.78,1,我試圖領導他人。,成就追求
TCI,0.73,1,我試圖維持愉快的氣氛。,信任
TCI,0.78,1,我試圖超越他人。,成就追求
TCI,0.67,1,我試圖取悅每個人。,順從/依賴/需要認可
TCI,0.65,1,我試圖與自己保持聯繫。,女性特質
TCI,0.78,1,我試圖超越他人的成就。,成就追求
TCI,0.69,-1,我用奉承來求進步。,自我接納
TCI,0.8,1,我使用髒話。,叛逆性
TCI,0.83,-1,我等待他人帶路。,機智
TCI,0.78,1,我想要掌控。,成就追求
TCI,0.78,1,我想要成為最好的。,成就追求
TCI,0.78,-1,我浪費時間。,衝動控制
TCI,0.78,-1,我願意嘗試任何事。,避免傷害
TCI,0.72,-1,我對他人隱瞞資訊。,滿意度
TCI,0.71,1,我努力改進自己。,希望/樂觀
TCI,0.8,-1,我永遠不會在報稅時作弊。,叛逆性
TCI,0.78,1,我永遠不會去滑翔傘或高空彈跳。,避免傷害
TCI,0.78,1,我永遠不會進行高風險投資。,避免傷害
VIA,0.73,0,在思考後果前就行動。,審慎
VIA,0.7,1,當我錯時承認。,公平/公正
VIA,0.76,1,允許他人重新開始。,寬恕/仁慈
VIA,0.75,1,我是個勇敢的人。,勇敢/勇氣/英勇
VIA,0.8,1,我堅信要深思熟慮。,判斷/開放心態
VIA,0.81,1,我是個目標導向的人。,勤勉/堅持/毅力
VIA,0.7,1,我是個好聽眾。,公平/公正
VIA,0.81,1,我是個努力工作的人。,勤勉/堅持/毅力
VIA,0.75,1,我是個高度自律的人。,自我控制/自我調節
VIA,0.91,1,我是個有靈性的人。,靈性/宗教性
VIA,0.77,1,我是個真正終身學習者。,學習熱愛
VIA,0.85,1,我能提出新穎和不同的想法。,創造力/原創性
VIA,0.76,1,我能適應任何情況。,社交/個人/情緒智能
VIA,0.78,1,我總是忙於有趣的事情。,好奇心
VIA,0.79,1,我是個極度感恩的人。,感恩
VIA,0.78,0,我是個極度忠誠的人。,團隊合作/公民意識
VIA,0.85,1,我是個有原創性的思想家。,創造力/原創性
VIA,0.7,1,我致力於正義和平等的原則。,公平/公正
VIA,0.75,1,我被認為是個有智慧的人。,智慧/洞察力
VIA,0.78,0,我被形容為脾氣暴躁。,活力/熱情/熱忱
VIA,0.78,1,我對許多不同的活動感到興奮。,好奇心
VIA,0.78,1,我擅長幫助人們一起工作。,領導力
VIA,0.76,1,我擅長感知他人的感受。,社交/個人/情緒智能
VIA,0.72,-1,我很難被理解。,誠實/正直/真實性
VIA,0.7,1,我對發生在我身上的好事保持謙虛。,謙虛/謙遜
VIA,0.77,1,我對他人可能視為理所當然的簡單事物感到敬畏。,美學欣賞/藝術興趣
VIA,0.78,1,我從不感到無聊。,好奇心
VIA,0.72,1,我從不會因太忙而無法幫助朋友。,善良/慷慨
VIA,0.78,-1,我對世界不是那麼好奇。,好奇心
VIA,0.73,-1,我不確信我的做事方式會有好結果。,希望/樂觀
VIA,0.85,-1,我不被認為有新穎和不同的想法。,創造力/原創性
VIA,0.84,-1,我和我在一起不好玩。,幽默/玩樂性
VIA,0.75,-1,我不擅長找出真正重要的事情。,智慧/洞察力
VIA,0.78,-1,我不擅長計劃團體活動。,領導力
VIA,0.78,-1,我不擅長掌控團體。,領導力
VIA,0.78,-1,我不擅長與團體合作。,團隊合作/公民意識
VIA,0.84,-1,我不以幽默感聞名。,幽默/玩樂性
VIA,0.75,-1,我不太擅長完成事情。,自我控制/自我調節
VIA,0.72,-1,我只在他人對我好時才對他人好。,善良/慷慨
VIA,0.7,1,我為自己是個普通人感到驕傲。,謙虛/謙遜
VIA,0.77,0,我很少注意到環境中的自然美。,美學欣賞/藝術興趣
VIA,0.75,-1,我很少被他人徵詢建議。,智慧/洞察力
VIA,0.76,0,我被他人利用。,社交/個人/情緒智能
VIA,0.7,1,我是別人生命中最重要的人。,愛的能力
VIA,0.77,1,當我學到新東西時我感到興奮。,學習熱愛
VIA,0.72,0,朋友告訴我他們並不真正了解我是誰。,誠實/正直/真實性
VIA,0.78,1,我被告知我是個強大但公正的領導者。,領導力
VIA,0.72,0,我被告知我很務實。,誠實/正直/真實性
VIA,0.72,1,我忠於自己的價值觀。,誠實/正直/真實性
VIA,0.72,1,我被信任能保守秘密。,誠實/正直/真實性
VIA,0.76,0,我不願意接受道歉。,寬恕/仁慈
VIA,0.8,1,朋友珍視我的良好判斷力。,判斷/開放心態
VIA,0.8,1,我因客觀而被他人珍視。,判斷/開放心態
VIA,0.76,0,我非常了解周圍的環境。,社交/個人/情緒智能
VIA,0.91,1,我之所以成為我是因為我的信仰。,靈性/宗教性
VIA,0.7,1,我願意冒險建立關係。,愛的能力
VIA,0.77,1,我欣賞所有形式的藝術。,美學欣賞/藝術興趣
VIA,0.73,1,我避免身體上危險的活動。,審慎
VIA,0.75,-1,我避免處理尷尬的情況。,勇敢/勇氣/英勇
VIA,0.75,-1,我避免處理不舒服的情緒。,勇敢/勇氣/英勇
VIA,0.78,1,我帶著對一天可能性的興奮醒來。,活力/熱情/熱忱
VIA,0.73,-1,我以不尋常和奇怪的方式行事。,審慎
VIA,0.91,1,我相信普世力量或上帝。,靈性/宗教性
VIA,0.73,1,我相信安全總是比遺憾好。,審慎
VIA,0.91,1,我相信每個人在生活中都有目的。,靈性/宗教性
VIA,0.7,1,我相信每個人都應該有發言權。,公平/公正
VIA,0.7,1,我相信每個人的權利都同等重要。,公平/公正
VIA,0.72,1,我相信誠實是信任的基礎。,誠實/正直/真實性
VIA,0.76,1,我相信最好是原諒和忘記。,寬恕/仁慈
VIA,0.78,0,我相信領導者應該讓每個人對團體所做的事有發言權。,領導力
VIA,0.84,0,我相信生活更像遊樂場而不是戰場。,幽默/玩樂性
VIA,0.7,1,我相信他人被我吸引是因為我很謙虛。,謙虛/謙遜
VIA,0.78,0,我相信我們的人性讓我們團結起來為共同目標而努力。,領導力
VIA,0.75,1,當他人討論時我呼籲行動。,勇敢/勇氣/英勇
VIA,0.72,1,我會在朋友生病時打電話給他們。,善良/慷慨
VIA,0.75,1,我總能說夠了就是夠了。,自我控制/自我調節
VIA,0.72,1,我能被信任遵守承諾。,誠實/正直/真實性
VIA,0.77,1,想到他人的善良時我會流淚。,美學欣賞/藝術興趣
VIA,0.73,0,我能在腦海中清楚地想像我未來想發生的事。,希望/樂觀
VIA,0.75,0,我能控制自己的情緒。,自我控制/自我調節
VIA,0.7,1,我能向別人表達愛。,愛的能力
VIA,0.75,1,我能面對自己的恐懼。,勇敢/勇氣/英勇
VIA,0.78,1,我能在任何情況下找到有趣的事物。,好奇心
VIA,0.73,1,我能在他人看來消極的事物中找到積極的一面。,希望/樂觀
VIA,0.78,1,我迫不及待想看看未來幾年生活會為我帶來什麼。,活力/熱情/熱忱
VIA,0.75,1,我能堅持節食。,自我控制/自我調節
VIA,0.75,-1,如果糖果或餅乾在身邊，我無法抗拒吃它們。,自我控制/自我調節
VIA,0.78,1,我迫不及待想開始一個項目。,活力/熱情/熱忱
VIA,0.73,1,我無法想像說謊或作弊。,審慎
VIA,0.85,1,我想出新的做事方法。,創造力/原創性
VIA,0.75,1,我認為自己是個有智慧的人。,智慧/洞察力
VIA,0.77,1,如果我想知道某事，我會立即查閱圖書館或網路。,學習熱愛
VIA,0.7,0,無論家人和親密朋友做了什麼，我都無法停止愛他們。,愛的能力
VIA,0.77,1,我渴望體驗偉大的藝術。,美學欣賞/藝術興趣
VIA,0.75,-1,我只在任務需要完成之前才做任務。,自我控制/自我調節
VIA,0.91,-1,我不相信普世力量或上帝。,靈性/宗教性
VIA,0.7,-1,我不容易與他人分享我的感受。,愛的能力
VIA,0.75,-1,我不定期運動。,自我控制/自我調節
VIA,0.76,-1,我不會給任何人第二次傷害我的機會。,寬恕/仁慈
VIA,0.84,-1,我不會特意讓他人微笑或大笑。,幽默/玩樂性
VIA,0.77,-1,我不喜歡參觀博物館。,學習熱愛
VIA,0.91,-1,我不實踐任何宗教。,靈性/宗教性
VIA,0.79,-1,我認為沒有必要承認對我好的人。,感恩
VIA,0.75,-1,我不會為自己的信念挺身而出。,勇敢/勇氣/英勇
VIA,0.81,-1,我不傾向於堅持我決定做的事。,勤勉/堅持/毅力
VIA,0.7,1,我不表現得好像自己是個特別的人。,謙虛/謙遜
VIA,0.78,1,我不會半途而廢地處理事情。,活力/熱情/熱忱
VIA,0.7,1,我不會吹噓自己的成就。,謙虛/謙遜
VIA,0.7,1,我不會引起他人注意我。,謙虛/謙遜
VIA,0.81,-1,我不會完成我開始的事。,勤勉/堅持/毅力
VIA,0.81,1,工作時我不會分心。,勤勉/堅持/毅力
VIA,0.78,-1,我沒有太多精力。,活力/熱情/熱忱
VIA,0.75,1,我不會猶豫表達不受歡迎的意見。,勇敢/勇氣/英勇
VIA,0.76,-1,我不知道如何在新的社交情況中處理自己。,社交/個人/情緒智能
VIA,0.77,-1,我不喜歡學習新事物。,學習熱愛
VIA,0.79,0,我不會對收到的禮物大驚小怪。,感恩
VIA,0.78,1,我不會錯過團體會議或團隊練習。,團隊合作/公民意識
VIA,0.85,-1,我不以原創性為傲。,創造力/原創性
VIA,0.81,1,我不會在任務完成前放棄。,勤勉/堅持/毅力
VIA,0.77,-1,我不會為了樂趣而閱讀非小說書籍。,學習熱愛
VIA,0.75,-1,當可能有負面結果時，我不會自由地表達自己的想法。,勇敢/勇氣/英勇
VIA,0.78,0,我不會對局外人說自己團體的壞話。,團隊合作/公民意識
